template_section,icasa_dataset,icasa_subset,icasa_group,icasa_subgroup,icasa_header_long,icasa_header_short,icasa_description,icasa_unit,icasa_type,icasa_minval,icasa_maxval,dataModel,section,header,header_long,DQ_mindat,description,unit,code_mappings,fun_header,fun_header_args,fun_values,fun_values_args,comments
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PHOSPHORUS,P_leached,PLCC,"Phosphorus leached, cumulative from bottom of profile",kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PHOSPHORUS,soil_P_at_maturity,SLPAM,Soil P at maturity,kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PHOSPHORUS,total_active_P_kg/ha,PACTD,Total active soil P .,kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PHOSPHORUS,total_inorganic_P_in_soil,PITTD,Total inorganic soil P .,kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PHOSPHORUS,total_labile_P_in_soil,PLBTD,Total labile soil P .,kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PHOSPHORUS,total_soil_P,SLPAD,Total P in soil,kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PHOSPHORUS,year,YEAR,"Year of observation, if year = -99 then values of day are as DAP or DAH (harvest)",date,single,,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PLANT_ATMOS,treatment_lev_ID,OBS_TRT_ID,"Treatment id for observed data, unique internal ID",1,single,,,dssat,,,,0,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PLANT_ATMOS,day,DAY,"Day of year, or if year = -99 then DAP or DAH",day,single,0,366,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PLANT_ATMOS,canopy_temp_daily_avg,TGAV,"Temperature, daily canopy average",degree_C,single,,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PLANT_ATMOS,PAR_intercepted_noon,LI%N,PAR (light) noon interception,%,single,0,100,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PLANT_ATMOS,PAR_interception,PARI,PAR interception,%,single,0,100,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PLANT_ATMOS,PAR_interception-daily,LI%D,PAR (light) interception,%,single,0,100,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PLANT_ATMOS,PAR_utiliz_efficiency,PARUE,PAR utilization efficiency,g/MJ,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PLANT_ATMOS,photosyn_gross_CO2_noon,PHAN,"Photosynthesis, gross (CO2), noon",mg/(m2.s),single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PLANT_ATMOS,photosynth_gross_CH2O,PHAD,"Photosynthesis, gross (as CH2O)",g/(m2.d),single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PLANT_ATMOS,rainfall_cumulative,PREC,"Rainfall, cumulative",mm,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PLANT_ATMOS,temperature_noon_canopy,TGNN,"Temperature, noon canopy",degree_C,single,,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SOIL_PLANT_ATMOS,year,YEAR,"Year of observation, if year = -99 then values of day are as DAP or DAH (harvest)",date,single,,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SURFACE_LITTER,treatment_lev_ID,OBS_TRT_ID,"Treatment id for observed data, unique internal ID",1,single,,,dssat,,,,0,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SURFACE_LITTER,day,DAY,"Day of year, or if year = -99 then DAP or DAH",day,single,0,366,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SURFACE_LITTER,litter_C_metabol_surface,MEC0D,"Litter carbon, metabolic surface",kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SURFACE_LITTER,litter_C_metabolic,MECTD,"Litter carbon, metabolic",kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SURFACE_LITTER,litter_C_on_surface,LC0D,Litter carbon on surface,kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SURFACE_LITTER,litter_carbon_total,LCTD,"Litter carbon, total",kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SURFACE_LITTER,litter_N_metabol_surface,MEN0D,"Litter N, metabolic surface",kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SURFACE_LITTER,litter_N_metabolic,MENTD,"Litter N, metabolic",kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SURFACE_LITTER,litter_P_metabol_surface,MEP0D,"Litter P, metabolic surface",kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SURFACE_LITTER,litter_P_metabolic,MEPTD,"Litter P, metabolic",kg/ha,single,0,,,,,,,,,,,,,,
TS_SOILS,EXPERIMENT,MEASURED_DATA,TIME_SERIES,SURFACE_LITTER,year,YEAR,"Year of observation, if year = -99 then values of day are as DAP or DAH (harvest)",date,single,,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,treatment_lev_ID,OBS_TRT_ID,"Treatment id for observed data, unique internal ID",1,single,,,dssat,,,,0,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,day,DAY,"Day of year, or if year = -99 then DAP or DAH",day,single,0,366,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,drainage_cumulative,DRNC,"Drainage, cumulative",mm,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,drainage_daily,DRND,"Drainage, daily",mm,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,evapotransp_average,ETAA,"Evapotranspiration, averaged over season",mm/d,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,evapotransp_cumulative,ETAC,"Evapotranspiration, cumulative over season",mm,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,evapotranspiration_daily,ETAD,Evapotranspiration,mm/d,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,floodwater_evap_cumul,EFAC,"Evaporation, floodwater, cumulative",mm,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,floodwater_evap_rate,EFAD,Floodwater evaporation rate,mm/d,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,irrigation_applications,IR#C,"Irrigation applications, cumulative",1,single,,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,potential_evapotrans,EOAD,"Evapotranspiration, potential",mm/d,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,runoff_cumulative,ROFC,"Runoff, cumulative",mm,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,runoff_surface,ROFD,"Runoff, surface",mm/d,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,soil_evap_cumulative,ESAC,"Evaporation,soil, cumulative",mm,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,soil_evap_daily_avg,ESAA,"Evaporation,soil, daily, averaged",mm/d,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,soil_evaporation_daily,ESAD,"Evaporation, soil, daily",mm/d,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,tile_drainage_cumulative,TDFCD,"Tile drainage, cumulative",mm,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,tile_drainage_daily,TDFD,"Tile drainage, daily",mm,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,transpiration_daily,EPAD,"Transpiration (evaporation from plant), daily",mm/d,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,transpiration_daily_avg,EPAA,"Transpiration, daily, averaged",mm/d,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_avail_demand_ratio,WAVR,Water available to demand ratio,1,single,,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_avail_root_zone,H2OA,Water available in root zone,mm,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_factor_for_growth,WFGD,Water stress factor reducing growth (0 to 1 scale),1,single,0,1,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_factor_photosynth,WFPD,Water stress factor reducing photosynthesis (0 to 1 scale),1,single,0,1,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_factor_senescence,WFSD,Water stress factor accelerating senescence (0 to 1 scale),1,single,,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_factor_tillering,WFTID,Water stress factor reducing tillering (0 to 1 scale),1,single,0,1,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_factor_transpir,WFTD,Water stress factor reducing transpiration (0 to 1 scale),1,single,0,1,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_stress_excess,EWSD,Water stress - excess (0 to 1 scale),1,single,0,1,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_stress_growth,WSGD,Water stress - growth (0 to 1 scale),1,single,0,1,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_stress_photosyn_lf,WSPAV,"Water stress factor affecting photosynthesis, average for life span of a single leaf (0 to 1 scale)",1,single,0,1,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_stress_photosynth,WSPD,Water stress - photosynthesis (0 to 1 scale),1,single,0,1,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_table_depth_daily,WTDD,Water table depth,m,single,0,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,water_uptake_demand_rat,WUPR,Water uptake to demand ratio,1,single,,,,,,,,,,,,,,,
TS_WATER_BALANCE,EXPERIMENT,MEASURED_DATA,TIME_SERIES,WATER_BALANCE,year,YEAR,"Year of observation, if year = -99 then values of day are as DAP or DAH (harvest)",date,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,weather_id,WID,unique id to link to weather data,1,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,weather_station_id,WST_ID,Weather station identifier to link to site information,1,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,angstrom_coef_a_month,AMTH,"Angstrom A coefficient, monthly",,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,angstrom_coef_b_month,BMTH,"Angstrom B coefficient, monthly",,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,month,MONTH,Month of year,1,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,prob_dry-wet_sequence,PDW,Probability of a dry-wet sequence,1,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,rainfall_parm_alpha,ALPHA,"Rainfall distribution scale parameter,",1/mm2,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,rainfall_total,RTOT,Monthly rainfall total,mm,single,0,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,rainy_days,RNUM,Rainy days,1/month,single,0,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,solar_rad_all_day_mon_av,SAMN,"Solar radiation, all days, monthly avera",MJ/(m2.d),single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,solar_rad_dry_d_mon_sd,SDSD,"Solar radiation, dry days, monthly st de",MJ/(m2.d),single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,solar_rad_dry_day_mon_av,SDMN,"Solar radiation, dry days, monthly avera",MJ/(m2.d),single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,solar_rad_wet_d_mon_avg,SWMN,"Solar radiation, wet days, monthly avera",MJ/(m2.d),single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,solar_rad_wet_d_mon_sd,SWSD,"Solar radiation, wet days, monthly st de",MJ/(m2.d),single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,sunshine_duration_month,SHMN,"Daily sunshine duration, monthly average",%,single,0,95,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,temp_max_all_days_mon_av,XAMN,"Temperature maximum, all days, monthly average",degree_C,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,temp_max_dry_days_mon_av,XDMN,"Temperature maximum, dry days, monthly average",degree_C,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,temp_max_dry_days_st_dev,XDSD,"Temperature maximum, dry days, standard deviation",degree_C,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,temp_max_wet_days_mon_av,XWMN,"Temperature maximum, wet days, monthly average",degree_C,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,temp_max_wet_days_st_dev,XWSD,"Temperature maximum, wet days, standard deviation",degree_C,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,temp_min_all_days_mon_av,NAMN,"Temperature minimum, monthly average of all days",degree_C,single,,,,,,,,,,,,,,,
WEATHER_METADATA,WEATHER,WEATHER_STATION,WEATHER_GENER_PARMS,,temp_min_all_days_mon_sd,NASD,"Temperature minimum, standard dev. for all days in a month",degree_C,single,,,,,,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,evaporation_pan,EVAP,"Evaporation, pan",mm/d,single,0,,dssat,WEATHER_DAILY,EVAP,,0,Pan evaporation,mm/d,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,PAR_photon_flux_density,PARD,PAR or photon flux density,mole/(m2.d),single,,,dssat,WEATHER_DAILY,PAR,,0,Photosynthetically active radiation (PAR),mole/(m2.d),,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,precipitation,RAIN,"Rainfall, including moisture in snow, in one day",mm,single,0,,dssat,WEATHER_DAILY,RAIN,,2,"Daily rainfall (incl, snow)",mm,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,realtive_humidity_avg,RHAVD,"Realtive humidity, average daily value",%,single,,,dssat,WEATHER_DAILY,RHUM,,0,Relative humidity average,%,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,solar_radiation,SRAD,Solar radiation,MJ/(m2.d),single,1,50,dssat,WEATHER_DAILY,SRAD,,2,Daily solar radiation,MJ/(m2.d),,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,temperature_dewpoint,TDEW,"Temperature, dewpoint",degree_C,single,,,dssat,WEATHER_DAILY,DEWP,,1,Dew/Frost point temperature at 2 m,degree_C,,,,,,TDEW in WEATHER.CDE
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,maximum_temperature,TMAX,"Temperature of air, daily maximum",degree_C,single,-30,50,dssat,WEATHER_DAILY,TMAX,,2,Daily temperature maximum,degree_C,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,minimum_temperature,TMIN,"Temperature of air, daily minimum",degree_C,single,-30,40,dssat,WEATHER_DAILY,TMIN,,2,Daily temperature minimum,degree_C,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,weather_date,W_DATE,"Date for daily weather, field observations, etc.",date,date,,,dssat,WEATHER_DAILY,DATE,,0,Date,date,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,wind_speed_daily,WIND,"Wind speed, daily",km/d,single,0,,dssat,WEATHER_DAILY,WIND,,1,Daily wind speed,km/d,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,weather_station_id,WST_ID,Weather station identifier to link to site/field information,,code,,,dssat,WEATHER_DAILY,,,0,,text,,,,,,title; check
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,evaporation_pan,EVAP,"Evaporation, pan",mm/d,single,0,,dwd_old,,,,,,,,,,,,CHECK: no icasa equivalent
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,PAR_photon_flux_density,PARD,,,,,,dwd_old,,,,,,,,,,,,CHECK: no icasa equivalent
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,precipitation,RAIN,"Rainfall, including moisture in snow, in one day",mm,single,0,,dwd_old,,R1,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ sum(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,precipitation,RAIN,"Rainfall, including moisture in snow, in one day",mm,single,0,,dwd_old,,RS,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,realtive_humidity_avg,RHAVD,,,,,,dwd_old,,RF_STD,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ sum(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,solar_radiation,SRAD,Solar radiation,MJ/(m2.d),single,1,50,dwd_old,,FG,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ sum(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,solar_radiation,SRAD,Solar radiation,MJ/(m2.d),single,1,50,dwd_old,,FG_LBERG,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ sum(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,solar_radiation,SRAD,Solar radiation,MJ/(m2.d),single,1,50,dwd_old,,FG_STRAHL,,,,,,,,,,multiple header for same variable
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,temperature_dewpoint,TDEW,"Temperature, dewpoint",degree_C,single,,,dwd_old,,TT,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ mean(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,maximum_temperature,TMAX,"Temperature of air, daily maximum",degree_C,single,-30,50,dwd_old,,TT_TU,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ max(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,minimum_temperature,TMIN,"Temperature of air, daily minimum",degree_C,single,-30,40,dwd_old,,TT_TU,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ min(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,weather_date,W_DATE,"Date for daily weather, field observations, etc.",date,date,,,dwd_old,,MESS_DATUM,,,,,,,,,,
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,wind_speed_daily,WIND,"Wind speed, daily",km/d,single,,,dwd_old,,F,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ mean(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,evaporation_pan,EVAP,"Evaporation, pan",mm/d,single,0,,dwd_old,,,,,,,,,,,,CHECK: no icasa equivalent
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,PAR_photon_flux_density,PARD,,,,,,dwd_old,,ALLSKY_SFC_PAR_TOT,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ sum(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,precipitation,RAIN,"Rainfall, including moisture in snow, in one day",mm,single,0,,dwd_old,,PRECTOTCORR,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ sum(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,realtive_humidity_avg,RHAVD,,,,,,dwd_old,,RH2M,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ mean(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,solar_radiation,SRAD,Solar radiation,MJ/(m2.d),single,1,50,dwd_old,,ALLSKY_SFC_SW_DWN,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ sum(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,temperature_dewpoint,TDEW,"Temperature, dewpoint",degree_C,single,,,dwd_old,,T2MDEW,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ mean(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,maximum_temperature,TMAX,"Temperature of air, daily maximum",degree_C,single,-30,50,dwd_old,,T2M,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ max(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,minimum_temperature,TMIN,"Temperature of air, daily minimum",degree_C,single,-30,40,dwd_old,,T2M,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ min(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,wind_speed_daily,WIND,"Wind speed, daily",km/d,single,,,dwd_old,,WS2M,,,,,,,,,,"TOFILL AS JSONSTR:function(x){ mean(x, na.rm = TRUE) }; list(grp = 'W_DATE')"
WEATHER_DAILY,WEATHER,WEATHER_STATION,WEATHER_DAILY,,evaporation_pan,EVAP,"Evaporation, pan",mm/d,single,0,,dwd_old,,pan_evaporation,,,,not_set,,,,"function(x, df, grp, threshold) { df <- aggregate(df[[x]] ~ df[[grp]], data = df, FUN = function(x) sum(x, na.rm = TRUE))\n        return(df)      \n      }","list(grp=""W_DATE"")","[""function(x, df, grp, threshold) {\n      ti <- mean(\n        as.numeric(\n          diff(\n            as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\"")\n          ), units = \""hours\""\n        )\n      )\n      if (ti < threshold){\n        df[[grp]] <- as.Date(as.POSIXct(df[[grp]], format = \""%Y-%m-%d %H:%M:%S\""))\n        df <- aggregate(x ~ df[[grp]], data = df, FUN = function(x) sum(x, na.rm = TRUE))\n        return(df)      \n      }\n    }""]"
